date,sku_id,category,units_sold,units_received,closing_stock,lead_time_days,is_new_sku,sold_lag_1,sold_lag_7,sold_roll_mean_7,sold_roll_mean_14,sold_roll_mean_7_prev,demand_trend,day_of_week,days_of_cover
2026-06-01,SKU-1002,Sugar,236.0,667,879.0,3,False,223.0,242.0,265.85714285714283,261.57142857142856,257.2857142857143,8.571428571428555,0,3.3062869425040304
2026-06-02,SKU-1002,Sugar,258.0,0,621.0,3,False,236.0,309.0,265.0,255.64285714285714,246.28571428571428,18.714285714285722,1,2.3433962264150945
2026-06-03,SKU-1002,Sugar,355.0,793,1059.0,3,False,258.0,329.0,257.7142857142857,258.14285714285717,258.57142857142856,-0.8571428571428328,2,4.10920177383592
2026-06-04,SKU-1002,Sugar,330.0,0,729.0,3,False,355.0,244.0,261.42857142857144,271.2857142857143,281.14285714285717,-19.714285714285722,3,2.7885245901639344
2026-06-05,SKU-1002,Sugar,259.0,0,470.0,3,False,330.0,291.0,273.7142857142857,264.42857142857144,255.14285714285714,18.571428571428584,4,1.7171189979123174
2026-06-06,SKU-1002,Sugar,201.0,944,1213.0,3,False,259.0,223.0,269.14285714285717,264.85714285714283,260.57142857142856,8.571428571428612,5,4.506900212314225
2026-06-07,SKU-1002,Sugar,235.0,0,978.0,3,False,201.0,223.0,266.0,264.7857142857143,263.57142857142856,2.428571428571445,6,3.6766917293233083
2026-06-08,SKU-1002,Sugar,299.0,0,679.0,3,False,235.0,236.0,267.7142857142857,266.7857142857143,265.85714285714283,1.8571428571428896,0,2.5362860192102454
2026-06-09,SKU-1002,Sugar,257.0,0,422.0,3,False,299.0,258.0,276.7142857142857,270.85714285714283,265.0,11.714285714285722,1,1.525038719669592
2026-06-10,SKU-1002,Sugar,325.0,0,97.0,3,False,257.0,355.0,276.57142857142856,267.14285714285717,257.7142857142857,18.857142857142833,2,0.3507231404958678
2026-06-11,SKU-1002,Sugar,426.0,744,415.0,3,False,325.0,330.0,272.2857142857143,266.85714285714283,261.42857142857144,10.857142857142833,3,1.5241343126967473
2026-06-12,SKU-1002,Sugar,256.0,0,159.0,3,False,426.0,259.0,286.0,279.85714285714283,273.7142857142857,12.285714285714278,4,0.5559440559440559
2026-06-13,SKU-1002,Sugar,261.0,788,686.0,3,False,256.0,201.0,285.57142857142856,277.35714285714283,269.14285714285717,16.428571428571388,5,2.4022011005502755
2026-06-14,SKU-1002,Sugar,227.0,805,1264.0,3,False,261.0,235.0,294.14285714285717,280.07142857142856,266.0,28.142857142857167,6,4.297231665857212
2026-06-15,SKU-1002,Sugar,311.0,0,953.0,3,False,227.0,299.0,293.0,280.35714285714283,267.7142857142857,25.285714285714278,0,3.2525597269624575
2026-06-16,SKU-1002,Sugar,277.0,0,676.0,3,False,311.0,257.0,294.7142857142857,285.7142857142857,276.7142857142857,18.0,1,2.2937469704314104
2026-06-17,SKU-1002,Sugar,262.0,955,1369.0,3,False,277.0,325.0,297.57142857142856,287.07142857142856,276.57142857142856,21.0,2,4.600576092174748
2026-06-18,SKU-1002,Sugar,170.0,0,1199.0,3,False,262.0,426.0,288.57142857142856,280.42857142857144,272.2857142857143,16.285714285714278,3,4.154950495049505
2026-06-19,SKU-1002,Sugar,294.0,0,905.0,3,False,170.0,256.0,252.0,269.0,286.0,-34.0,4,3.5912698412698414
2026-06-20,SKU-1002,Sugar,328.0,0,577.0,3,False,294.0,261.0,257.42857142857144,271.5,285.57142857142856,-28.14285714285711,5,2.241398446170921
2026-06-21,SKU-1002,Sugar,253.0,0,324.0,3,False,328.0,227.0,267.0,280.57142857142856,294.14285714285717,-27.142857142857167,6,1.2134831460674158
2026-06-22,SKU-1002,Sugar,235.0,899,988.0,3,False,253.0,311.0,270.7142857142857,281.85714285714283,293.0,-22.285714285714278,0,3.649604221635884
2026-06-23,SKU-1002,Sugar,336.0,0,652.0,3,False,235.0,277.0,259.85714285714283,277.2857142857143,294.7142857142857,-34.85714285714289,1,2.509070918086861
2026-06-24,SKU-1002,Sugar,311.0,0,341.0,3,False,336.0,262.0,268.2857142857143,282.92857142857144,297.57142857142856,-29.285714285714278,2,1.2710330138445154
2026-06-25,SKU-1002,Sugar,250.0,0,91.0,3,False,311.0,170.0,275.2857142857143,281.92857142857144,288.57142857142856,-13.285714285714278,3,0.33056564608199274
2026-06-26,SKU-1002,Sugar,211.0,0,0.0,3,False,250.0,294.0,286.7142857142857,269.35714285714283,252.0,34.71428571428572,4,0.0
2026-06-27,SKU-1002,Sugar,208.0,0,0.0,3,False,211.0,328.0,274.85714285714283,266.14285714285717,257.42857142857144,17.428571428571388,5,0.0
2026-06-28,SKU-1002,Sugar,209.0,0,0.0,3,False,208.0,253.0,257.7142857142857,262.35714285714283,267.0,-9.285714285714278,6,0.0
2026-06-29,SKU-1002,Sugar,238.0,897,659.0,3,False,209.0,235.0,251.42857142857142,261.07142857142856,270.7142857142857,-19.285714285714306,0,2.6210227272727273
2026-01-01,SKU-1003,Beverages,169.0,0,1804.0,7,False,,,,,,,3,
2026-01-02,SKU-1003,Beverages,240.0,0,1564.0,7,False,169.0,,,,,,4,
2026-01-03,SKU-1003,Beverages,197.0,1613,2980.0,7,False,240.0,,,,,,5,
2026-01-04,SKU-1003,Beverages,197.0,0,2812.0,7,False,197.0,,,,,,6,
2026-01-05,SKU-1003,Beverages,194.0,0,2618.0,7,False,197.0,,,,,,0,
2026-01-06,SKU-1003,Beverages,259.0,0,2359.0,7,False,194.0,,,,,,1,
2026-01-07,SKU-1003,Beverages,273.0,0,2359.0,7,False,259.0,,,,,,2,
2026-01-08,SKU-1003,Beverages,176.0,0,1910.0,7,False,273.0,169.0,218.42857142857142,,,,3,8.744277305428385
2026-01-09,SKU-1003,Beverages,162.0,0,1748.0,7,False,176.0,240.0,219.42857142857142,,,,4,7.966145833333334
2026-01-10,SKU-1003,Beverages,210.0,0,1538.0,7,False,162.0,197.0,208.28571428571428,,,,5,7.384087791495199
2026-01-11,SKU-1003,Beverages,140.0,0,1398.0,7,False,210.0,197.0,210.14285714285714,,,,6,6.652617267165194
2026-01-12,SKU-1003,Beverages,135.0,0,1263.0,7,False,140.0,194.0,202.0,,,,0,6.252475247524752
2026-01-13,SKU-1003,Beverages,222.0,0,1041.0,7,False,135.0,259.0,193.57142857142858,,,,1,5.377859778597785
2026-01-14,SKU-1003,Beverages,250.0,2198,2989.0,7,False,222.0,273.0,188.28571428571428,,,,2,15.874810318664643
2026-01-15,SKU-1003,Beverages,188.0,0,2801.0,7,False,250.0,176.0,185.0,201.71428571428572,218.42857142857142,-33.428571428571416,3,15.14054054054054
2026-01-16,SKU-1003,Beverages,233.0,0,2568.0,7,False,188.0,162.0,186.71428571428572,203.07142857142858,219.42857142857142,-32.714285714285694,4,13.75363427697016
2026-01-17,SKU-1003,Beverages,196.0,0,2372.0,7,False,233.0,210.0,196.85714285714286,202.57142857142858,208.28571428571428,-11.428571428571416,5,12.049346879535559
2026-01-18,SKU-1003,Beverages,482.0,0,1890.0,7,False,196.0,140.0,194.85714285714286,202.5,210.14285714285714,-15.285714285714278,6,9.69941348973607
2026-01-19,SKU-1003,Beverages,157.0,0,1733.0,7,False,482.0,135.0,243.71428571428572,222.85714285714286,202.0,41.71428571428572,0,7.110785463071512
2026-01-20,SKU-1003,Beverages,257.0,0,1476.0,7,False,157.0,222.0,246.85714285714286,220.21428571428572,193.57142857142858,53.28571428571428,1,5.979166666666667
2026-01-21,SKU-1003,Beverages,249.0,1542,2769.0,7,False,257.0,250.0,251.85714285714286,220.07142857142858,188.28571428571428,63.571428571428584,2,10.994327850255246
2026-01-22,SKU-1003,Beverages,251.0,0,2518.0,7,False,249.0,188.0,251.71428571428572,218.35714285714286,185.0,66.71428571428572,3,10.003405221339387
2026-01-23,SKU-1003,Beverages,201.0,0,2317.0,7,False,251.0,233.0,260.7142857142857,223.71428571428572,186.71428571428572,74.0,4,8.887123287671233
2026-01-24,SKU-1003,Beverages,171.0,0,2146.0,7,False,201.0,196.0,256.14285714285717,226.5,196.85714285714286,59.285714285714306,5,8.378137200223088
2026-01-25,SKU-1003,Beverages,200.0,0,1946.0,7,False,171.0,482.0,252.57142857142858,223.71428571428572,194.85714285714286,57.71428571428572,6,7.704751131221719
2026-01-26,SKU-1003,Beverages,247.0,0,1699.0,7,False,200.0,157.0,212.28571428571428,228.0,243.71428571428572,-31.428571428571445,0,8.003364737550472
2026-01-27,SKU-1003,Beverages,252.0,0,1699.0,7,False,247.0,257.0,225.14285714285714,236.0,246.85714285714286,-21.714285714285722,1,7.5463197969543145
2026-01-28,SKU-1003,Beverages,331.0,0,1116.0,7,False,252.0,249.0,224.42857142857142,238.14285714285714,251.85714285714286,-27.428571428571445,2,4.972628898790579
2026-01-29,SKU-1003,Beverages,215.0,0,901.0,7,False,331.0,251.0,236.14285714285714,243.92857142857142,251.71428571428572,-15.571428571428584,3,3.8154869933454325
2026-01-30,SKU-1003,Beverages,227.0,0,674.0,7,False,215.0,201.0,231.0,245.85714285714286,260.7142857142857,-29.714285714285722,4,2.9177489177489178
2026-01-31,SKU-1003,Beverages,177.0,0,497.0,7,False,227.0,171.0,234.71428571428572,245.42857142857142,256.14285714285717,-21.428571428571445,5,2.1174680462568474
2026-02-01,SKU-1003,Beverages,164.0,0,333.0,7,False,177.0,200.0,235.57142857142858,244.07142857142858,252.57142857142858,-17.0,6,1.4135839902971497
2026-02-02,SKU-1003,Beverages,188.0,0,145.0,7,False,164.0,247.0,230.42857142857142,221.35714285714286,212.28571428571428,18.14285714285714,0,0.6292622442653442
2026-02-03,SKU-1003,Beverages,234.0,2204,2115.0,7,False,188.0,252.0,222.0,223.57142857142858,225.14285714285714,-3.142857142857139,1,9.527027027027026
2026-02-04,SKU-1003,Beverages,224.0,0,1891.0,7,False,234.0,331.0,219.42857142857142,221.92857142857142,224.42857142857142,-5.0,2,8.617838541666668
2026-02-05,SKU-1003,Beverages,148.0,0,1743.0,7,False,224.0,215.0,204.14285714285714,220.14285714285714,236.14285714285714,-32.0,3,8.53813855843247
2026-02-06,SKU-1003,Beverages,326.0,0,1417.0,7,False,148.0,227.0,194.57142857142858,212.78571428571428,231.0,-36.428571428571416,4,7.282672540381791
2026-02-07,SKU-1003,Beverages,183.0,0,1234.0,7,False,326.0,177.0,208.71428571428572,221.71428571428572,234.71428571428572,-26.0,5,5.912388774811773
2026-02-08,SKU-1003,Beverages,202.0,0,1032.0,7,False,183.0,164.0,209.57142857142858,222.57142857142858,235.57142857142858,-26.0,6,4.924335378323108
2026-02-09,SKU-1003,Beverages,202.0,1740,2476.0,7,False,202.0,188.0,215.0,222.71428571428572,230.42857142857142,-15.428571428571416,0,11.516279069767442
2026-02-10,SKU-1003,Beverages,265.0,0,2211.0,7,False,202.0,234.0,217.0,219.5,222.0,-5.0,1,10.188940092165899
2026-02-11,SKU-1003,Beverages,232.0,0,1979.0,7,False,265.0,224.0,221.42857142857142,220.42857142857142,219.42857142857142,2.0,2,8.93741935483871
2026-02-12,SKU-1003,Beverages,193.0,0,1786.0,7,False,232.0,148.0,222.57142857142858,213.35714285714286,204.14285714285714,18.428571428571445,3,8.024390243902438
2026-02-13,SKU-1003,Beverages,149.0,0,1637.0,7,False,193.0,326.0,229.0,211.78571428571428,194.57142857142858,34.428571428571416,4,7.148471615720524
2026-02-14,SKU-1003,Beverages,137.0,0,1500.0,7,False,149.0,183.0,203.71428571428572,206.21428571428572,208.71428571428572,-5.0,5,7.363253856942496
2026-02-15,SKU-1003,Beverages,457.0,1528,2571.0,7,False,137.0,202.0,197.14285714285714,203.35714285714286,209.57142857142858,-12.428571428571445,6,13.041304347826086
2026-02-16,SKU-1003,Beverages,259.0,0,2312.0,7,False,457.0,202.0,233.57142857142858,224.28571428571428,215.0,18.571428571428584,0,9.898470948012232
2026-02-17,SKU-1003,Beverages,257.0,0,2055.0,7,False,259.0,265.0,241.71428571428572,229.35714285714286,217.0,24.714285714285722,1,8.50177304964539
2026-02-18,SKU-1003,Beverages,223.0,0,1832.0,7,False,257.0,232.0,240.57142857142858,231.0,221.42857142857142,19.142857142857167,2,7.61520190023753
2026-02-19,SKU-1003,Beverages,183.0,0,1649.0,7,False,223.0,193.0,239.28571428571428,230.92857142857142,222.57142857142858,16.714285714285694,3,6.891343283582089
2026-02-20,SKU-1003,Beverages,200.0,0,1449.0,7,False,183.0,149.0,237.85714285714286,233.42857142857142,229.0,8.857142857142861,4,6.091891891891891
2026-02-21,SKU-1003,Beverages,414.0,0,1035.0,7,False,200.0,137.0,245.14285714285714,224.42857142857142,203.71428571428572,41.428571428571416,5,4.2220279720279725
2026-02-22,SKU-1003,Beverages,198.0,1880,2717.0,7,False,414.0,457.0,284.7142857142857,240.92857142857142,197.14285714285714,87.57142857142858,6,9.542900150526844
2026-02-23,SKU-1003,Beverages,73.0,0,2644.0,7,False,198.0,259.0,247.71428571428572,240.64285714285714,233.57142857142858,14.142857142857139,0,10.67358708189158
2026-02-24,SKU-1003,Beverages,220.0,0,2424.0,7,False,73.0,257.0,221.14285714285714,231.42857142857142,241.71428571428572,-20.571428571428584,1,10.96124031007752
2026-02-25,SKU-1003,Beverages,162.0,0,2262.0,7,False,220.0,223.0,215.85714285714286,228.21428571428572,240.57142857142858,-24.714285714285722,2,10.479152878888153
2026-02-26,SKU-1003,Beverages,259.0,0,2003.0,7,False,162.0,183.0,207.14285714285714,223.21428571428572,239.28571428571428,-32.14285714285714,3,9.669655172413794
2026-02-27,SKU-1003,Beverages,168.0,0,1835.0,7,False,259.0,200.0,218.0,227.92857142857142,237.85714285714286,-19.85714285714286,4,8.417431192660551
2026-02-28,SKU-1003,Beverages,147.0,0,1688.0,7,False,168.0,414.0,213.42857142857142,229.28571428571428,245.14285714285714,-31.714285714285722,5,7.90896921017403
2026-03-01,SKU-1003,Beverages,213.0,0,1475.0,7,False,147.0,198.0,175.28571428571428,230.0,284.7142857142857,-109.42857142857144,6,8.414832925835372
2026-03-02,SKU-1003,Beverages,214.0,0,1261.0,7,False,213.0,73.0,177.42857142857142,212.57142857142858,247.71428571428572,-70.2857142857143,0,7.107085346215782
2026-03-03,SKU-1003,Beverages,233.0,0,1028.0,7,False,214.0,220.0,197.57142857142858,209.35714285714286,221.14285714285714,-23.571428571428555,1,5.203181489515545
2026-03-04,SKU-1003,Beverages,266.0,0,762.0,7,False,233.0,162.0,199.42857142857142,207.64285714285714,215.85714285714286,-16.428571428571445,2,3.8209169054441263
2026-03-05,SKU-1003,Beverages,253.0,0,509.0,7,False,266.0,259.0,214.28571428571428,210.71428571428572,207.14285714285714,7.142857142857139,3,2.3753333333333333
2026-03-06,SKU-1003,Beverages,234.0,0,275.0,7,False,253.0,168.0,213.42857142857142,215.71428571428572,218.0,-4.571428571428584,4,1.2884872824631861
2026-03-07,SKU-1003,Beverages,220.0,0,55.0,7,False,234.0,147.0,222.85714285714286,218.14285714285714,213.42857142857142,9.428571428571445,5,0.24679487179487178
2026-03-08,SKU-1003,Beverages,149.0,0,0.0,7,False,220.0,213.0,233.28571428571428,204.28571428571428,175.28571428571428,58.0,6,0.0
2026-03-09,SKU-1003,Beverages,185.0,1859,1674.0,7,False,149.0,214.0,224.14285714285714,200.78571428571428,177.42857142857142,46.71428571428572,0,7.468451242829828
2026-03-10,SKU-1003,Beverages,220.0,0,1454.0,7,False,185.0,233.0,220.0,208.78571428571428,197.57142857142858,22.428571428571416,1,6.609090909090909
2026-03-10,SKU-1003,Beverages,220.0,0,1454.0,7,False,220.0,266.0,218.14285714285714,208.78571428571428,199.42857142857142,18.714285714285722,1,6.66535690897184
2026-03-11,SKU-1003,Beverages,242.0,2045,3257.0,7,False,220.0,253.0,211.57142857142858,212.92857142857142,214.28571428571428,-2.714285714285694,2,15.39432815665091
2026-03-12,SKU-1003,Beverages,154.0,0,3103.0,7,False,242.0,234.0,210.0,211.71428571428572,213.42857142857142,-3.4285714285714164,3,14.776190476190477
2026-03-13,SKU-1003,Beverages,182.0,0,3103.0,7,False,154.0,220.0,198.57142857142858,210.71428571428572,222.85714285714286,-24.285714285714278,4,15.62661870503597
2026-03-14,SKU-1003,Beverages,187.0,0,2734.0,7,False,182.0,149.0,193.14285714285714,213.21428571428572,233.28571428571428,-40.14285714285714,5,14.155325443786982
2026-03-15,SKU-1003,Beverages,211.0,0,2523.0,7,False,187.0,185.0,198.57142857142858,211.35714285714286,224.14285714285714,-25.571428571428555,6,12.705755395683452
2026-03-16,SKU-1003,Beverages,154.0,0,2369.0,7,False,211.0,220.0,202.28571428571428,211.14285714285714,220.0,-17.714285714285722,0,11.711158192090396
2026-03-17,SKU-1003,Beverages,170.0,0,2199.0,7,False,154.0,220.0,192.85714285714286,205.5,218.14285714285714,-25.285714285714278,1,11.402222222222221
2026-03-18,SKU-1003,Beverages,283.0,0,1916.0,7,False,170.0,242.0,185.71428571428572,198.64285714285714,211.57142857142858,-25.85714285714286,2,10.316923076923077
2026-03-19,SKU-1003,Beverages,222.0,0,1694.0,7,False,283.0,154.0,191.57142857142858,200.78571428571428,210.0,-18.428571428571416,3,8.842654735272184
2026-03-20,SKU-1003,Beverages,154.0,0,1540.0,7,False,222.0,182.0,201.28571428571428,199.92857142857142,198.57142857142858,2.714285714285694,4,7.650816181689142
2026-03-21,SKU-1003,Beverages,155.0,1813,3198.0,7,False,154.0,187.0,197.28571428571428,195.21428571428572,193.14285714285714,4.142857142857139,5,16.209992758870385
2026-03-22,SKU-1003,Beverages,178.0,0,3020.0,7,False,155.0,211.0,192.71428571428572,195.64285714285714,198.57142857142858,-5.857142857142861,6,15.670867309117865
2026-03-23,SKU-1003,Beverages,277.0,0,2743.0,7,False,178.0,154.0,188.0,195.14285714285714,202.28571428571428,-14.285714285714278,0,14.590425531914894
2026-03-24,SKU-1003,Beverages,290.0,0,2453.0,7,False,277.0,170.0,205.57142857142858,199.21428571428572,192.85714285714286,12.714285714285722,1,11.932592077831828
2026-03-25,SKU-1003,Beverages,266.0,0,2187.0,7,False,290.0,283.0,222.71428571428572,204.21428571428572,185.71428571428572,37.0,2,9.81975625400898
2026-03-26,SKU-1003,Beverages,162.0,0,2025.0,7,False,266.0,222.0,220.28571428571428,205.92857142857142,191.57142857142858,28.714285714285694,3,9.192607003891052
2026-03-27,SKU-1003,Beverages,199.0,0,1826.0,7,False,162.0,154.0,211.71428571428572,206.5,201.28571428571428,10.428571428571445,4,8.624831309041834
2026-03-28,SKU-1003,Beverages,199.0,0,1658.0,7,False,199.0,155.0,218.14285714285714,207.71428571428572,197.28571428571428,20.85714285714286,5,7.600523903077931
2026-03-29,SKU-1003,Beverages,191.0,1827,3294.0,7,False,199.0,178.0,224.42857142857142,208.57142857142858,192.71428571428572,31.714285714285694,6,14.677275620623806
2026-03-30,SKU-1003,Beverages,201.0,0,3093.0,7,False,191.0,277.0,226.28571428571428,207.14285714285714,188.0,38.28571428571428,0,13.668560606060607
2026-03-31,SKU-1003,Beverages,234.0,0,2859.0,7,False,201.0,290.0,215.42857142857142,210.5,205.57142857142858,9.857142857142833,1,13.271220159151195
2026-04-01,SKU-1003,Beverages,248.0,0,2611.0,7,False,234.0,266.0,207.42857142857142,215.07142857142858,222.71428571428572,-15.285714285714306,2,12.587465564738293
2026-04-02,SKU-1003,Beverages,188.0,0,2423.0,7,False,248.0,162.0,204.85714285714286,212.57142857142858,220.28571428571428,-15.428571428571416,3,11.827754532775453
2026-04-03,SKU-1003,Beverages,227.0,0,2196.0,7,False,188.0,199.0,208.57142857142858,210.14285714285714,211.71428571428572,-3.142857142857139,4,10.52876712328767
2026-04-04,SKU-1003,Beverages,168.0,0,2028.0,7,False,227.0,199.0,212.57142857142858,215.35714285714286,218.14285714285714,-5.571428571428555,5,9.54032258064516
2026-04-05,SKU-1003,Beverages,216.0,0,1812.0,7,False,168.0,191.0,208.14285714285714,216.28571428571428,224.42857142857142,-16.285714285714278,6,8.705559368565545
2026-04-06,SKU-1003,Beverages,195.0,0,1617.0,7,False,216.0,201.0,211.71428571428572,219.0,226.28571428571428,-14.571428571428555,0,7.637651821862348
2026-04-07,SKU-1003,Beverages,300.0,0,1317.0,7,False,195.0,234.0,210.85714285714286,213.14285714285714,215.42857142857142,-4.571428571428555,1,6.245934959349594
2026-04-08,SKU-1003,Beverages,231.0,0,1086.0,7,False,300.0,248.0,220.28571428571428,213.85714285714286,207.42857142857142,12.857142857142861,2,4.929961089494164
2026-04-09,SKU-1003,Beverages,198.0,1640,2528.0,7,False,231.0,188.0,217.85714285714286,211.35714285714286,204.85714285714286,13.0,3,11.603934426229507
2026-04-10,SKU-1003,Beverages,83.0,0,2445.0,7,False,198.0,227.0,219.28571428571428,213.92857142857142,208.57142857142858,10.714285714285694,4,11.14983713355049
2026-04-11,SKU-1003,Beverages,85.0,0,2360.0,7,False,83.0,168.0,198.71428571428572,205.64285714285714,212.57142857142858,-13.857142857142861,5,11.876347951114306
2026-04-12,SKU-1003,Beverages,85.0,0,2164.0,7,False,85.0,216.0,186.85714285714286,197.5,208.14285714285714,-21.285714285714278,6,11.581039755351682
2026-04-13,SKU-1003,Beverages,214.0,0,1950.0,7,False,85.0,195.0,168.14285714285714,189.92857142857142,211.71428571428572,-43.571428571428584,0,11.597281223449448
2026-04-14,SKU-1003,Beverages,199.0,0,1751.0,7,False,214.0,300.0,170.85714285714286,190.85714285714286,210.85714285714286,-40.0,1,10.248327759197323
2026-04-15,SKU-1003,Beverages,197.0,0,1554.0,7,False,199.0,231.0,156.42857142857142,188.35714285714286,220.28571428571428,-63.85714285714286,2,9.934246575342467
2026-04-16,SKU-1003,Beverages,217.0,1742,3079.0,7,False,197.0,198.0,151.57142857142858,184.71428571428572,217.85714285714286,-66.28571428571428,3,20.3138548539114
2026-04-17,SKU-1003,Beverages,193.0,0,2886.0,7,False,217.0,83.0,154.28571428571428,186.78571428571428,219.28571428571428,-65.0,4,18.705555555555556
2026-04-18,SKU-1003,Beverages,173.0,0,2713.0,7,False,193.0,85.0,170.0,184.35714285714286,198.71428571428572,-28.714285714285722,5,15.958823529411765
2026-04-19,SKU-1003,Beverages,168.0,0,2545.0,7,False,173.0,85.0,182.57142857142858,184.71428571428572,186.85714285714286,-4.285714285714278,6,13.939749608763693
2026-04-20,SKU-1003,Beverages,193.0,0,2352.0,7,False,168.0,214.0,194.42857142857142,181.28571428571428,168.14285714285714,26.285714285714278,0,12.096987509184425
2026-04-21,SKU-1003,Beverages,213.0,0,2139.0,7,False,193.0,199.0,191.42857142857142,181.14285714285714,170.85714285714286,20.571428571428555,1,11.173880597014927
2026-04-22,SKU-1003,Beverages,198.0,0,1941.0,7,False,213.0,197.0,193.42857142857142,174.92857142857142,156.42857142857142,37.0,2,10.034711964549484
2026-04-23,SKU-1003,Beverages,204.0,0,1737.0,7,False,198.0,217.0,193.57142857142858,172.57142857142858,151.57142857142858,42.0,3,8.973431734317343
2026-04-24,SKU-1003,Beverages,209.0,0,1528.0,7,False,204.0,193.0,191.71428571428572,173.0,154.28571428571428,37.428571428571445,4,7.970193740685543
2026-04-25,SKU-1003,Beverages,178.0,0,1350.0,7,False,209.0,173.0,194.0,182.0,170.0,24.0,5,6.958762886597938
2026-04-26,SKU-1003,Beverages,181.0,0,1169.0,7,False,178.0,168.0,194.71428571428572,188.64285714285714,182.57142857142858,12.142857142857139,6,6.003668378576669
2026-04-27,SKU-1003,Beverages,267.0,0,902.0,7,False,181.0,193.0,196.57142857142858,195.5,194.42857142857142,2.142857142857167,0,4.588662790697674
2026-04-28,SKU-1003,Beverages,173.0,0,729.0,7,False,267.0,213.0,207.14285714285714,199.28571428571428,191.42857142857142,15.714285714285722,1,3.5193103448275864
2026-04-29,SKU-1003,Beverages,230.0,0,499.0,7,False,173.0,198.0,201.42857142857142,197.42857142857142,193.42857142857142,8.0,2,2.477304964539007
2026-04-30,SKU-1003,Beverages,254.0,1583,1828.0,7,False,230.0,204.0,206.0,199.78571428571428,193.57142857142858,12.428571428571416,3,8.87378640776699
2026-05-01,SKU-1003,Beverages,173.0,0,1655.0,7,False,254.0,209.0,213.14285714285714,202.42857142857142,191.71428571428572,21.428571428571416,4,7.764745308310992
2026-05-02,SKU-1003,Beverages,359.0,2008,3304.0,7,False,173.0,178.0,208.0,201.0,194.0,14.0,5,15.884615384615385
2026-05-03,SKU-1003,Beverages,155.0,0,3149.0,7,False,359.0,181.0,233.85714285714286,214.28571428571428,194.71428571428572,39.14285714285714,6,13.465485644471594
2026-05-04,SKU-1003,Beverages,233.0,0,2916.0,7,False,155.0,267.0,230.14285714285714,213.35714285714286,196.57142857142858,33.571428571428555,0,12.670391061452515
2026-05-05,SKU-1003,Beverages,251.0,0,2665.0,7,False,233.0,173.0,225.28571428571428,216.21428571428572,207.14285714285714,18.14285714285714,1,11.829422954977806
2026-05-06,SKU-1003,Beverages,198.0,0,2467.0,7,False,251.0,230.0,236.42857142857142,218.92857142857142,201.42857142857142,35.0,2,10.434441087613294
2026-05-07,SKU-1003,Beverages,206.0,0,2261.0,7,False,198.0,254.0,231.85714285714286,218.92857142857142,206.0,25.85714285714286,3,9.751694393099198
2026-05-08,SKU-1003,Beverages,61.0,0,2261.0,7,False,206.0,173.0,225.0,219.07142857142858,213.14285714285714,11.857142857142861,4,10.04888888888889
2026-05-09,SKU-1003,Beverages,201.0,0,1999.0,7,False,61.0,359.0,209.0,208.5,208.0,1.0,5,9.564593301435407
2026-05-10,SKU-1003,Beverages,214.0,0,1785.0,7,False,201.0,155.0,186.42857142857142,210.14285714285714,233.85714285714286,-47.428571428571445,6,9.574712643678161
2026-05-11,SKU-1003,Beverages,178.0,0,1607.0,7,False,214.0,233.0,194.85714285714286,212.5,230.14285714285714,-35.28571428571428,0,8.247067448680351
2026-05-12,SKU-1003,Beverages,205.0,0,1402.0,7,False,178.0,251.0,187.0,206.14285714285714,225.28571428571428,-38.28571428571428,1,7.497326203208556
2026-05-13,SKU-1003,Beverages,122.0,0,1280.0,7,False,205.0,198.0,180.42857142857142,208.42857142857142,236.42857142857142,-56.0,2,7.09422011084719
2026-05-14,SKU-1003,Beverages,208.0,0,1072.0,7,False,122.0,206.0,169.57142857142858,200.71428571428572,231.85714285714286,-62.28571428571428,3,6.321819713563605
2026-05-15,SKU-1003,Beverages,223.0,0,849.0,7,False,208.0,61.0,169.85714285714286,197.42857142857142,225.0,-55.14285714285714,4,4.998317914213625
2026-05-16,SKU-1003,Beverages,165.0,1986,2670.0,7,False,223.0,201.0,193.0,201.0,209.0,-16.0,5,13.83419689119171
2026-05-17,SKU-1003,Beverages,135.0,0,2535.0,7,False,165.0,214.0,187.85714285714286,187.14285714285714,186.42857142857142,1.4285714285714448,6,13.494296577946768
2026-05-18,SKU-1003,Beverages,222.0,0,2313.0,7,False,135.0,178.0,176.57142857142858,185.71428571428572,194.85714285714286,-18.285714285714278,0,13.099514563106796
2026-05-19,SKU-1003,Beverages,175.0,0,2138.0,7,False,222.0,205.0,182.85714285714286,184.92857142857142,187.0,-4.142857142857139,1,11.6921875
2026-05-20,SKU-1003,Beverages,276.0,0,1862.0,7,False,175.0,122.0,178.57142857142858,179.5,180.42857142857142,-1.8571428571428328,2,10.4272
2026-05-21,SKU-1003,Beverages,189.0,0,1673.0,7,False,276.0,208.0,200.57142857142858,185.07142857142858,169.57142857142858,31.0,3,8.341168091168091
2026-05-22,SKU-1003,Beverages,181.0,0,1492.0,7,False,189.0,223.0,197.85714285714286,183.85714285714286,169.85714285714286,28.0,4,7.5407942238267145
2026-05-23,SKU-1003,Beverages,167.0,0,1325.0,7,False,181.0,165.0,191.85714285714286,192.42857142857142,193.0,-1.1428571428571388,5,6.906180193596426
2026-05-24,SKU-1003,Beverages,50.0,0,1275.0,7,False,167.0,135.0,192.14285714285714,190.0,187.85714285714286,4.285714285714278,6,6.635687732342007
